set_code,set_name,printed_set_abbrev,db_card_print_id,db_number,db_name,db_variant_key,classification,reason
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,6aebc308-c9e2-4c06-b9cd-6b9f1a5015db,25,Great Ball,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,27bff475-47b5-420e-a7ce-2c1fe0417790,6,Golbat,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,17569e98-e864-4355-81a1-6821800efc5d,18,Bewear,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,3d36b154-01d0-49d6-bb91-a371e630d2c1,22,Drowzee,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,7fcb8cd8-1fee-48bf-b3ce-96a48dff5c26,15,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,3846cb2f-3af1-483f-97fc-808e70b13735,16,Grubbin,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,1d8c5567-13f1-4c91-831e-c4e82942dce8,17,Alolan Raichu,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,c7f16e39-f333-4cfc-9453-d785c5d37203,20,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,25bb75eb-67db-4b35-bb37-202daadd7de5,2,Lightning Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,851cbffb-aaa5-45f3-8b99-ef9f9066f59c,4,Stufful,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,c3e79934-ee57-489a-b85f-f74f0cbf2dde,11,Zubat,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,a2d77f5c-4a81-4cc8-8f10-b96814f840b8,13,Spearow,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,a28054ff-d62c-43a5-9c44-a4f283ee2b0e,14,Pikachu,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,fa83db84-355f-4534-8130-d59a8055a058,19,Hau,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,0c2d8223-7b37-40ed-8033-4aa306d0aadd,26,Togedemaru,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,271ded43-8f9e-43d7-b1f9-8dde381fb008,29,Pikachu,,not_listed_on_bulbapedia_index,no_index_match
tk-sm-r,SM trainer Kit (Alolan Raichu),TK,98689477-d96e-4427-91d8-74091c9ddf89,30,Alolan Raichu,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,5c6106f5-d3bd-4dc3-bd09-3eaa9aa48bb7,10,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,5ba38702-4f3e-4968-87c1-e76f8acce8bf,1,Fletchling,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,6964ea70-2314-44e9-9fc3-093fd876bdac,11,Honedge,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,45a066e0-4a94-4f07-a3cf-f46b202a9a53,12,Bidoof,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,42c22b91-7c1e-45ea-bab4-9dc159cd9d59,13,Pawniard,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,4be3713e-7357-4b7c-a552-90646a4d2d61,14,Doublade,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,cec85262-a605-4a1a-82ec-f25a931a786c,15,Slakoth,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,4adc41c9-65d8-473f-8a4c-a1ab68f9af4d,16,Bisharp,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,1b84d12c-0235-44f8-817f-8f527a1f4707,17,Patrat,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,23236bb8-2ddd-45ba-8c4d-5f84f59f4021,18,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,4bb3661f-0052-4b6f-af91-c8a987991adb,19,Tierno,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,06263541-5358-4bb4-98e4-e7f18558f87b,2,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,921842b2-1792-4e7d-b922-9acdcde20a8e,20,Trevor,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,f00fe1a6-5822-402a-942b-983c2d40598e,21,Pawniard,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,a4c0efc6-4f0f-4987-91f7-9de943072b31,22,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,343cd36e-a855-47b1-b4ce-06031c4e8865,23,Doublade,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,280d0932-8694-4e08-adfc-09ba68d85ad5,24,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,bf4f23ae-c340-4c2c-ac8f-f9205912a5b6,25,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,b08ebb8f-6b8f-440a-a7e7-cbed1a56eb8d,26,Slakoth,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,67fcb1ab-27f2-4c66-b315-73e4314c8957,27,Honedge,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,e5c7917d-cdaf-4388-925e-f34b0544b09c,28,Vigoroth,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,a057eb26-edf3-45f9-8446-e59f07470bc8,29,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,7393b018-f89e-4cd4-acf9-722158c0b140,3,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,f5ace261-a3f5-4901-b30b-c1aaf91f90ea,30,Bisharp,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,a7d97bbe-6684-436c-966f-a8aec370e507,4,Vigoroth,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,d9ac380c-4ad8-4f00-a258-887f4e2382eb,5,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,d7c47079-bdc3-43d9-b52e-8b40fa8f6b8e,6,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,c1184f16-9660-429f-a5a7-31692d215303,7,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,047f5e56-8957-433a-985c-d55c20f86727,8,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-b,XY trainer Kit (Bisharp),TK,d99447d7-685c-48ff-b1d8-bb6d14ba5c81,9,Metal Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,719d0274-9adc-426b-80c8-6ef50c9d5920,1,Grass Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,62691c60-0f23-4a0c-9b7f-a3976b060e95,10,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,815d768e-d1c9-402d-9faa-1ffd64cde89b,11,Lotad,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,0eb0806e-a350-4777-952d-f04eb890bc01,12,Tangrowth,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,63280609-09fc-41d2-bb17-0b50e4c38462,13,Tangela,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,3a6b757d-029e-4ae5-a275-ee9bd4da9c52,14,Latias,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,9c4a377f-b11b-44f4-ab5e-686d22a11846,15,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,7e0e3ecb-6881-4493-83e5-3f83fe7b8b0b,16,Surskit,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,e4ebcc87-fdc0-4b2c-8197-64175cdf967a,17,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,84269197-5aa7-432c-b884-0116085c4257,18,Grovyle,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,6e0c98d1-27e9-4c90-b14c-3d49b82f635d,19,Grass Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,b317a428-09c5-4dba-be2e-3b4354d2eee5,2,Grass Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,7f180cf6-a222-43ab-914f-7ffbb57bda37,20,Acro Bike,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,5e0624f5-c2f1-4775-b2a8-5b649d8f442d,21,Lombre,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,3ff12587-69d5-45a8-85ed-436a4b8f6950,22,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,67b3067f-6642-4888-b59c-17ebd36c352b,23,Lotad,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,96f55cee-0944-447d-a4e1-f620f1d631aa,24,Treecko,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,e4e92e15-6498-4ff9-8de5-a1c96a617265,25,Tangrowth,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,c2816551-8323-4311-93ad-9a767e372cc0,26,Tangela,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,175f0fc6-fbbe-497c-a659-476483e60a68,27,Grovyle,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,9456f493-b8b1-4581-8dac-fff1604901c0,28,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,c9e80f2b-4089-4c43-bbe1-867fb058dd2e,29,Acro Bike,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,5b2f8cee-3336-473d-bd27-120e0e25073e,3,Grass Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,ab64d660-f399-4450-8812-a6ed10b05cf2,30,Latias,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,c6ec45dc-6573-47e0-ac24-47026252c2d0,4,Fletchling,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,a44effbb-b3e3-446a-91d8-8de3e26f7871,5,Grass Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,516e6f07-6173-46d7-ace9-25a6d9b8f4ce,6,Lombre,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,2c5d7aed-0cf0-4f08-a07f-c78eac81f377,7,Treecko,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,f3033d53-c380-4cd4-a612-1aed75427ac1,8,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latia,XY trainer Kit (Latias),TK,ec88041a-a641-4d5a-be2a-571c0605a817,9,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,f935bf21-d5d7-438c-ae44-52f522d2981e,1,Skitty,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,64c53e63-3292-4ad6-8a8c-38acd7dba36f,10,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,597ecb85-24c0-4806-b043-446aafbd2678,11,Machop,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,da025412-3a4a-4b52-a9c8-77096433987f,12,Solrock,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,9672ff6c-a5cd-4a04-8b29-e5c23981c9c9,13,Latios,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,58ab55ff-d496-4e4b-8c24-68546f496b7a,14,Machoke,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,a4eb9926-5a29-46b3-8dfe-761e0f9ef5e2,15,Rhyhorn,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,6cc8c8ed-75c2-4c70-af86-f63a078ba786,16,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,18a52af4-e23c-4a68-b3d1-1a55afc2c3ec,17,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,a6c2a734-8d45-4ab2-b820-eb305f6cf754,18,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,43644e16-e426-4697-875d-d180d2237886,19,Delcatty,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,dbd54ac2-34ff-41e1-8916-6bfc4051c762,2,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,ebdf6cca-dcb4-497f-ba8d-8eab24088d17,20,Acro Bike,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,b14cd901-f7eb-4ecf-b270-add7826c9613,21,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,9393dd7a-4a7b-47d8-8f8d-79df18effc7d,22,Machoke,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,72698cb3-1d36-4a26-b6f9-d27919f2c0f7,23,Rhyhorn,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,d636248a-55f8-497f-a352-543719aa8b78,24,Delcatty,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,8a3a4fab-ea5e-43c9-8714-fef21f54f91b,25,Rhydon,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,b8ee4b79-26bc-4503-bb0d-17da417c12bc,26,Solrock,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,8467c427-35cd-4114-ad4f-ed02cef40221,27,Skitty,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,25b5c70d-779f-477e-bed7-6e5e6ad0a869,28,Machop,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,93c881e0-cf68-4256-a160-e8fb70867009,29,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,773eed60-4e49-4fe1-871d-70c31d4dda4e,3,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,c33bcef4-9291-4a3d-a0e1-b7a6aa827dfc,30,Latios,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,a2559fd7-e224-41a4-9e33-55284c1e54c2,4,Rhydon,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,8a2532d9-7b32-4ae5-899d-3a72ce425604,5,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,736903ee-ded4-4934-b7fe-2c15d283b6e3,6,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,4d1bcf7d-1e0c-4ecb-9b7c-3b9a9ee0fc03,7,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,3cc1fd8e-b6e6-4abc-819a-609f9da44f5e,8,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-latio,XY trainer Kit (Latios),TK,724fd58a-1789-473b-8325-dc411e768b7e,9,Fighting Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,e9a906d7-a711-4bea-8e9b-1d36951a08c7,1,Spoink,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,58e3549f-86f0-4a2e-98eb-8c12dffbec76,10,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,f48decf8-d7d2-4093-8fca-6928a9f9e98c,11,Pumpkaboo,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,08073c03-d4ea-46f9-80b4-a30b91e2e03d,12,Noibat,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,23e5f8b6-74e4-4b6f-a6e2-32cee5294124,13,Noivern,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,7976010d-98da-4116-9d80-139da9f11ad8,14,Pokémon Catcher,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,96d99863-90ce-42a0-a01b-c028fc53e4a2,15,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,766e8bea-f968-4d00-be9a-b58f8f0f2806,16,Ekans,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,98ab090a-f13e-417e-8ff7-663dd9b6739c,17,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,f4585c4b-09c0-4ca3-8508-9c137ed826c6,18,Pumpkaboo,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,de9650ed-7c5c-4b52-a894-2965b7aa45cd,19,Darkness Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,dad5fb36-2394-47eb-a518-2451dbb5e0e9,2,Gourgeist,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,8ca8b578-69d8-4603-912f-499587088e7a,20,Furfrou,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,fe8d6e97-397c-402d-837e-a9131f5b22c2,21,Poké Ball,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,2922c29e-db5a-473d-8afb-d0019b2fcf74,22,Darkness Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,9836964d-06ee-4d4b-a56a-dfb8c3b0f930,23,Noibat,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,fae987d5-4761-4853-a482-e4dff7bdbda0,24,Professor’s Letter,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,ce46aa49-eced-4ed9-b09d-dd3e012e5d31,25,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,54ed9c16-5f2f-4b9f-8dcc-206c1233189f,26,Darkness Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,683991ea-d4c0-403e-ada0-039f4239cc4e,27,Potion,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,ff82a020-b14b-485f-865c-1a81c4f4fc97,28,Darkness Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,4329ccf6-9abb-4ed9-8f32-d09ebacf3215,29,Switch,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,73c41bc2-b2ae-4f1a-964b-47e0465adf7d,3,Arbok,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,4c81e7c8-110c-4305-a731-5a8e978f28a9,30,Noivern,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,13e82f43-754d-4e49-b09c-ee67f7136513,4,Bunnelby,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,b83233f4-5c30-4635-97f5-a56afcadd51f,5,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,6f635875-c4d9-43fd-ad5f-06d86dad4db2,6,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,8e8ff784-7d80-45da-bcf9-bde0076f02ce,7,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,f43278d1-90c9-4771-9b09-e3a777dfa632,8,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-n,XY trainer Kit (Noivern),TK,0c6ae239-53a1-45db-8673-0ce575b1e1a9,9,Psychic Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,3b0f578e-8702-4c09-9bc5-13b971b25a5f,1,Glameow,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,5e675666-d25c-4721-93cc-10a9db933037,10,Lightning Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,3db6cae5-7673-4f1c-b554-72a1afc03e0f,11,Electrike,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,359c29a6-da31-4f04-9e6d-b21ec94fdb14,12,Blitzle,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,7a4c1ea2-3ecf-46b0-8f28-e6c8182c6ad7,13,Manectric,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,05c5a29e-5e37-4212-8a7a-6aa851d338f0,14,Pikachu Libre,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,dfa538ff-6d55-4423-92b4-3e8d068b7f1c,15,Electabuzz,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,bb2479ab-2366-4d33-a0a6-111d78d3abb6,16,Fletchling,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,27484e6e-f412-4e67-b848-9993fedd17cc,17,Lightning Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,d28f8bdb-a989-4340-a15a-bec6b07ee8a1,18,Lightning Energy,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,37b7768b-cf59-4460-b9c9-c2c3c741c9f0,19,Purugly,,not_listed_on_bulbapedia_index,no_index_match
tk-xy-p,XY trainer Kit (Pikachu Libre),TK,6e98ef25-58b5-4642-9509-1a527a45a08d,2,Lightning Energy,,not_listed_on_bulbapedia_index,no_index_match
